zhangjiafen	1966-1-1	4.690	8.080	0	6.113	0.215	1.400	0	0.014	0.073	0.153	0.063	29.800	0.129	0.200
zhangjiafen	1966-1-2	4.780	8.080	0	5.932	0.060	0.400	0	0.014	0.072	0.042	0.018	29.630	0.125	0.199
zhangjiafen	1966-1-3	4.450	9.802	0	5.704	0.132	0.900	0	0.014	0.072	0.092	0.040	29.440	0.122	0.198
zhangjiafen	1966-1-4	4.390	11.214	0	5.474	0.143	1.000	0	0.013	0.072	0.099	0.044	29.243	0.118	0.196
zhangjiafen	1966-1-5	4.440	11.781	0	5.197	0.223	1.600	0	0.013	0.071	0.153	0.071	29.026	0.113	0.195
zhangjiafen	1966-1-6	4.810	11.628	0	4.996	0.121	0.900	0	0.012	0.071	0.082	0.040	28.826	0.108	0.193
zhangjiafen	1966-1-7	5.310	11.104	0.250	4.997	0.149	1.000	0	0.014	0.070	0.105	0.044	28.654	0.130	0.192
zhangjiafen	1966-1-8	5.550	10.521	0.172	4.990	0.031	0.200	0	0.016	0.070	0.022	0.009	28.522	0.140	0.191
zhangjiafen	1966-1-9	5.390	10.021	0	4.735	0.139	0.900	0	0.016	0.069	0.100	0.039	28.363	0.140	0.190
zhangjiafen	1966-1-10	6.440	9.636	0	4.507	0.118	0.800	0	0.015	0.069	0.084	0.035	28.201	0.131	0.189
zhangjiafen	1966-1-11	6.150	9.345	0	4.304	0.098	0.700	0	0.013	0.069	0.068	0.030	28.034	0.121	0.188
zhangjiafen	1966-1-12	6.210	9.117	0	4.050	0.188	1.400	0	0.013	0.069	0.128	0.061	27.836	0.114	0.187
zhangjiafen	1966-1-13	6.710	8.931	0	3.807	0.192	1.500	0	0.012	0.069	0.127	0.065	27.621	0.105	0.186
zhangjiafen	1966-1-14	6.400	8.775	0	3.588	0.171	1.400	0	0.011	0.069	0.111	0.060	27.406	0.098	0.184
zhangjiafen	1966-1-15	7.030	8.639	0	3.386	0.153	1.300	0	0.010	0.069	0.098	0.056	27.185	0.093	0.183
zhangjiafen	1966-1-16	7.350	8.519	0	3.194	0.149	1.300	0	0.010	0.069	0.093	0.055	26.969	0.089	0.181
zhangjiafen	1966-1-17	6.660	8.412	0	3.051	0.078	0.700	0	0.010	0.069	0.048	0.030	26.775	0.086	0.180
zhangjiafen	1966-1-18	6.350	8.316	0	2.906	0.087	0.800	0	0.009	0.069	0.053	0.034	26.582	0.083	0.179
zhangjiafen	1966-1-19	6.290	8.231	0	2.760	0.095	0.900	0	0.009	0.069	0.058	0.038	26.380	0.080	0.177
zhangjiafen	1966-1-20	6.750	8.155	0	2.631	0.072	0.700	0	0.009	0.069	0.043	0.029	26.178	0.077	0.176
zhangjiafen	1966-1-21	6.590	8.086	0	2.500	0.081	0.800	0	0.008	0.069	0.048	0.033	25.977	0.075	0.175
zhangjiafen	1966-1-22	8.880	8.024	0	2.363	0.099	1.000	0	0.008	0.069	0.057	0.042	25.766	0.072	0.173
zhangjiafen	1966-1-23	8.240	7.967	0.215	2.421	0.097	0.900	0	0.010	0.069	0.060	0.037	25.576	0.087	0.172
zhangjiafen	1966-1-24	6.900	7.932	0.068	2.315	0.112	1.000	0	0.010	0.069	0.071	0.041	25.388	0.093	0.171
zhangjiafen	1966-1-25	6.370	7.934	0.002	2.136	0.139	1.300	0	0.010	0.069	0.085	0.053	25.184	0.086	0.169
zhangjiafen	1966-1-26	6.140	7.944	0.012	2.013	0.081	0.800	0	0.009	0.069	0.048	0.033	24.993	0.078	0.168
zhangjiafen	1966-1-27	5.270	7.934	0	1.878	0.096	1.000	0	0.008	0.069	0.055	0.041	24.790	0.072	0.167
zhangjiafen	1966-1-28	5.470	7.900	0	1.750	0.100	1.100	0	0.007	0.069	0.055	0.045	24.578	0.066	0.165
zhangjiafen	1966-1-29	5.390	7.846	0	1.638	0.086	1.000	0	0.007	0.068	0.046	0.040	24.364	0.060	0.164
zhangjiafen	1966-1-30	6.140	7.783	0	1.530	0.091	1.100	0	0.006	0.068	0.047	0.044	24.143	0.055	0.162
zhangjiafen	1966-1-31	6.140	7.718	0	1.414	0.119	1.500	0	0.006	0.068	0.059	0.060	23.905	0.051	0.161
zhangjiafen	1966-2-1	6.260	7.656	0	1.287	0.153	2.000	0	0.005	0.068	0.074	0.080	23.646	0.048	0.159
zhangjiafen	1966-2-2	6.370	7.596	0	1.176	0.133	1.800	0	0.005	0.068	0.062	0.071	23.392	0.045	0.158
zhangjiafen	1966-2-3	5.700	7.541	0	1.085	0.100	1.400	0	0.005	0.068	0.045	0.055	23.155	0.042	0.156
zhangjiafen	1966-2-4	6.180	7.488	0	1.011	0.069	1.000	0	0.004	0.068	0.030	0.039	22.933	0.040	0.154
zhangjiafen	1966-2-5	6.180	7.439	0	0.937	0.074	1.100	0	0.004	0.068	0.031	0.043	22.706	0.038	0.153
zhangjiafen	1966-2-6	6.920	7.393	0	0.871	0.066	1.000	0	0.004	0.068	0.027	0.039	22.484	0.035	0.151
zhangjiafen	1966-2-7	7.570	7.350	0	0.799	0.089	1.400	0	0.004	0.068	0.035	0.054	22.244	0.033	0.150
zhangjiafen	1966-2-8	8.250	7.311	0.011	0.738	0.094	1.500	0	0.004	0.068	0.036	0.058	22.004	0.032	0.148
zhangjiafen	1966-2-9	7.970	7.275	0	0.662	0.115	1.900	0	0.003	0.068	0.043	0.073	21.746	0.030	0.147
zhangjiafen	1966-2-10	8.250	7.243	0	0.592	0.116	2.000	0	0.003	0.068	0.040	0.076	21.484	0.027	0.145
zhangjiafen	1966-2-11	7.040	7.213	0	0.540	0.078	1.400	0	0.003	0.068	0.026	0.053	21.244	0.024	0.143
